ccn,report_year,y_true,LogisticRegression_proba,LogisticRegression_pred,RandomForest_proba,RandomForest_pred,XGBoost_proba,XGBoost_pred,SV_proba,SVM_pred
50058,2021,0,0.375725,0,0.040646,0,0.035519,0,0.001071,0
50060,2021,0,0.680517,1,0.142282,0,0.010859,0,0.001222,0
50063,2021,0,0.461757,0,0.098528,0,0.026656,0,0.000593,0
50067,2021,1,0.699423,1,0.658181,1,0.776378,1,0.300768,1
50069,2021,0,0.312817,0,0.172476,0,0.007537,0,0.004242,0
50070,2021,0,0.260768,0,0.084202,0,0.012562,0,0.000777,0
50071,2021,0,0.251901,0,0.097578,0,0.019634,0,0.000882,0
50072,2021,0,0.282243,0,0.072284,0,0.010194,0,0.005177,0
50073,2021,0,0.227308,0,0.061318,0,0.00798,0,0.000531,0
50075,2021,0,0.195992,0,0.08461,0,0.035532,0,0.001133,0
50076,2021,0,0.087173,0,0.072893,0,0.00738,0,0.00092,0
50077,2021,0,0.537331,1,0.323325,0,0.566213,1,0.00261,0
50078,2021,0,0.078947,0,0.087104,0,0.038414,0,2.6e-05,0
50082,2021,0,0.476605,0,0.076774,0,0.111533,0,0.012676,0
50084,2021,0,0.36776,0,0.420343,0,0.613803,1,0.024512,0
50089,2021,0,0.545736,1,0.09313,0,0.019037,0,0.011689,0
50090,2021,0,0.368262,0,0.312703,0,0.076435,0,0.000597,0
50091,2021,0,0.17716,0,0.064993,0,0.012726,0,0.001416,0
50093,2021,0,0.639568,1,0.460516,0,0.454786,0,0.038301,1
50096,2021,0,0.089892,0,0.02178,0,0.003333,0,2.7e-05,0
50099,2021,0,0.446974,0,0.448194,0,0.127868,0,0.060434,1
50100,2021,0,0.506889,1,0.212933,0,0.129732,0,0.001218,0
50101,2021,0,0.303956,0,0.069087,0,0.046852,0,0.001202,0
50102,2021,0,0.590822,1,0.294852,0,0.079324,0,0.042608,1
50103,2021,0,0.428447,0,0.116435,0,0.017709,0,0.004782,0
50104,2021,0,0.105528,0,0.058756,0,0.005248,0,0.000223,0
50107,2021,0,0.346167,0,0.276036,0,0.025841,0,0.002285,0
50108,2021,0,0.579493,1,0.636043,1,0.592774,1,0.03849,1
50110,2021,0,0.670313,1,0.504776,1,0.439293,0,0.006759,0
50112,2021,0,0.37514,0,0.388935,0,0.205922,0,0.003405,0
50113,2021,0,0.340771,0,0.229468,0,0.215115,0,0.003338,0
50115,2021,0,0.973366,1,0.247577,0,0.172077,0,0.002425,0
50116,2021,0,0.363255,0,0.120907,0,0.189512,0,0.01198,0
50118,2021,0,0.082577,0,0.018932,0,0.014787,0,0.001355,0
50121,2021,0,0.536921,1,0.13264,0,0.033139,0,0.160672,1
50122,2021,0,0.376676,0,0.17246,0,0.088463,0,0.026325,0
50124,2021,0,0.530318,1,0.054741,0,0.060342,0,0.002625,0
50125,2021,0,0.564571,1,0.064403,0,0.049058,0,0.000642,0
50126,2021,0,0.385427,0,0.223977,0,0.221894,0,0.004381,0
50127,2021,0,0.596906,1,0.036026,0,0.01729,0,0.006098,0
50128,2021,0,0.67935,1,0.147287,0,0.090148,0,0.005347,0
50129,2021,0,0.330694,0,0.041247,0,0.013463,0,0.028799,0
50131,2021,0,0.104988,0,0.042657,0,0.002957,0,3.5e-05,0
50132,2021,0,0.126824,0,0.133143,0,0.043813,0,9e-06,0
50133,2021,0,0.426326,0,0.120624,0,0.010414,0,0.000284,0
50135,2021,0,0.035326,0,0.023487,0,0.005716,0,3e-06,0
50136,2021,0,0.316947,0,0.114588,0,0.010716,0,0.002549,0
50137,2021,0,0.074929,0,0.073369,0,0.007437,0,4.6e-05,0
50138,2021,0,0.106214,0,0.05283,0,0.014574,0,0.000127,0
50139,2021,0,0.277971,0,0.080378,0,0.01698,0,0.00253,0
50140,2021,0,0.156784,0,0.09781,0,0.01449,0,0.000117,0
50145,2021,0,0.301469,0,0.481493,0,0.071813,0,0.00127,0
50146,2021,0,0.053064,0,0.480562,0,0.438126,0,3.9e-05,0
50149,2021,0,0.566918,1,0.326794,0,0.117194,0,0.177357,1
50150,2021,0,0.307952,0,0.346994,0,0.470996,0,0.004458,0
50152,2021,0,0.602715,1,0.10211,0,0.01737,0,0.009893,0
50158,2021,0,0.007192,0,0.157565,0,0.003685,0,1.2e-05,0
50159,2021,0,0.860412,1,0.493044,0,0.562551,1,0.004504,0
50167,2021,0,0.627489,1,0.158385,0,0.076324,0,0.000691,0
50168,2021,0,0.30817,0,0.516143,1,0.128474,0,0.028503,0
50169,2021,0,0.764127,1,0.346736,0,0.44197,0,0.037753,1
50174,2021,0,0.430065,0,0.111064,0,0.05032,0,0.009458,0
50179,2021,0,0.361505,0,0.033951,0,0.031464,0,0.000991,0
50180,2021,0,0.415207,0,0.292304,0,0.53524,1,0.004745,0
50191,2021,0,0.383286,0,0.06035,0,0.022595,0,0.012187,0
50192,2021,0,0.255542,0,0.238889,0,0.080762,0,0.001793,0
50194,2021,0,0.362561,0,0.138656,0,0.091092,0,0.075951,1
50195,2021,0,0.601249,1,0.337641,0,0.475352,0,0.005418,0
50197,2021,0,0.743327,1,0.106336,0,0.006697,0,0.003016,0
50204,2021,0,0.436413,0,0.088057,0,0.027745,0,0.004677,0
50211,2021,0,0.460772,0,0.085991,0,0.003612,0,8.4e-05,0
50222,2021,0,0.524577,1,0.334018,0,0.230802,0,0.001346,0
50224,2021,0,0.505022,1,0.473336,0,0.218832,0,0.006204,0
50226,2021,0,0.423198,0,0.197826,0,0.081031,0,0.050197,1
50228,2021,0,0.402529,0,0.183323,0,0.105934,0,0.000556,0
50230,2021,0,0.195465,0,0.229471,0,0.238556,0,0.017612,0
50231,2021,1,0.598897,1,0.713,1,0.911917,1,0.286229,1
50232,2021,0,0.358002,0,0.098405,0,0.00867,0,0.002264,0
50234,2021,0,0.340873,0,0.164018,0,0.037514,0,0.003994,0
50235,2021,0,0.476665,0,0.134917,0,0.349299,0,0.003446,0
50236,2021,1,0.358028,0,0.165579,0,0.087566,0,0.002107,0
50238,2021,0,0.649585,1,0.147515,0,0.174227,0,0.009887,0
50239,2021,0,0.172705,0,0.061036,0,0.026926,0,4.5e-05,0
50242,2021,0,0.47953,0,0.277912,0,0.391892,0,0.011245,0
50243,2021,0,0.289741,0,0.050362,0,0.014373,0,0.000411,0
50245,2021,0,0.70072,1,0.316649,0,0.284229,0,0.000356,0
50248,2021,0,0.466751,0,0.240448,0,0.136358,0,0.005932,0
50254,2021,0,0.596172,1,0.327241,0,0.461669,0,0.01489,0
50257,2021,1,0.309299,0,0.555822,1,0.901057,1,0.280175,1
50261,2021,0,0.654738,1,0.389212,0,0.208552,0,0.001406,0
50262,2021,0,0.802345,1,0.176914,0,0.036224,0,0.00401,0
50272,2021,0,0.567691,1,0.179238,0,0.052059,0,0.051376,1
50276,2021,0,0.656799,1,0.369364,0,0.235758,0,0.00032,0
50278,2021,0,0.590787,1,0.036525,0,0.031398,0,0.126325,1
50279,2021,0,0.681764,1,0.139291,0,0.083669,0,0.004614,0
50280,2021,0,0.517081,1,0.255761,0,0.291443,0,0.127364,1
50281,2021,0,0.601535,1,0.251402,0,0.034927,0,0.001228,0
50283,2021,0,0.580642,1,0.093882,0,0.018893,0,0.037299,1
50289,2021,0,0.35439,0,0.074043,0,0.01638,0,7.4e-05,0
50290,2021,0,0.319738,0,0.058842,0,0.003669,0,0.000749,0
50291,2021,0,0.389954,0,0.137821,0,0.0423,0,0.00579,0
50292,2021,0,0.135179,0,0.13998,0,0.007156,0,0.000489,0
50295,2021,0,0.369462,0,0.22961,0,0.152324,0,0.156094,1
50298,2021,0,0.875742,1,0.074414,0,0.030787,0,0.004139,0
50300,2021,0,0.459969,0,0.140425,0,0.039328,0,0.007206,0
50301,2021,0,0.596453,1,0.272999,0,0.13647,0,0.087038,1
50305,2021,0,0.486594,0,0.331719,0,0.051304,0,0.06641,1
50308,2021,0,0.578638,1,0.582952,1,0.535378,1,0.017964,0
50309,2021,0,0.702491,1,0.258519,0,0.135811,0,0.020889,0
50313,2021,0,0.532042,1,0.08399,0,0.129596,0,0.012088,0
50315,2021,0,0.778941,1,0.346193,0,0.07957,0,0.027749,0
50320,2021,0,0.504108,1,0.128562,0,0.005459,0,0.001529,0
50324,2021,0,0.208101,0,0.097538,0,0.019361,0,5.5e-05,0
50327,2021,0,0.692639,1,0.257275,0,0.015058,0,0.000789,0
50329,2021,0,0.328087,0,0.087124,0,0.017014,0,0.00074,0
50334,2021,0,0.368671,0,0.272008,0,0.045097,0,0.003836,0
50335,2021,0,0.587194,1,0.15218,0,0.04304,0,0.002412,0
50336,2021,0,0.433872,0,0.116993,0,0.03238,0,0.018504,0
50342,2021,0,0.473682,0,0.217386,0,0.060378,0,0.104836,1
50348,2021,0,0.890217,1,0.137247,0,0.032009,0,0.006001,0
50350,2021,0,0.696987,1,0.300787,0,0.053726,0,0.000195,0
50351,2021,1,0.676083,1,0.651832,1,0.778997,1,0.188636,1
50352,2021,0,0.521389,1,0.487044,0,0.411835,0,0.007002,0
50353,2021,0,0.28987,0,0.099457,0,0.015382,0,0.00015,0
50357,2021,0,0.581095,1,0.142048,0,0.027847,0,1.9e-05,0
50360,2021,0,0.686609,1,0.288141,0,0.184464,0,0.001414,0
50367,2021,0,0.365969,0,0.340024,0,0.148784,0,0.092195,1
50373,2021,0,0.957891,1,0.107328,0,0.036473,0,0.003705,0
50376,2021,0,0.983552,1,0.166358,0,0.075665,0,0.002672,0
50378,2021,0,0.141106,0,0.204686,0,0.241695,0,0.00162,0
50380,2021,0,0.410601,0,0.007793,0,0.002066,0,5.2e-05,0
50382,2021,0,0.492776,0,0.284848,0,0.305311,0,0.004228,0
50390,2021,0,0.34963,0,0.012837,0,0.003386,0,0.02255,0
50393,2021,0,0.599453,1,0.045685,0,0.131671,0,0.001667,0
50394,2021,0,0.667603,1,0.513098,1,0.394324,0,0.295082,1
50396,2021,0,0.605805,1,0.348888,0,0.28658,0,0.107345,1
50407,2021,0,0.409375,0,0.316102,0,0.18109,0,0.032701,0
50411,2021,0,0.244538,0,0.064109,0,0.019856,0,0.000145,0
50414,2021,0,0.410862,0,0.188384,0,0.343089,0,0.051638,1
50417,2021,0,0.839301,1,0.226509,0,0.232987,0,0.020004,0
50423,2021,0,0.137682,0,0.123822,0,0.024322,0,0.000371,0
50424,2021,0,0.381564,0,0.032562,0,0.008134,0,0.001011,0
50425,2021,0,0.190732,0,0.057538,0,0.011878,0,0.002681,0
50426,2021,1,0.412981,0,0.419522,0,0.828941,1,0.269027,1
50438,2021,0,0.60015,1,0.201938,0,0.04789,0,0.000681,0
50441,2021,0,0.921243,1,0.403948,0,0.240884,0,0.003765,0
50444,2021,0,0.358516,0,0.173661,0,0.183763,0,0.021035,0
50454,2021,0,0.985565,1,0.473809,0,0.047557,0,0.003687,0
50455,2021,0,0.438599,0,0.111631,0,0.128063,0,0.004676,0
50457,2021,0,0.300689,0,0.056345,0,0.021445,0,0.000393,0
50464,2021,0,0.240026,0,0.070424,0,0.014837,0,0.000551,0
50468,2021,0,0.279527,0,0.047764,0,0.018622,0,0.001112,0
50471,2021,0,0.386519,0,0.097091,0,0.042737,0,9.2e-05,0
50481,2021,0,0.325964,0,0.009806,0,0.001826,0,0.000151,0
50485,2021,0,0.421357,0,0.205211,0,0.099101,0,0.00235,0
50488,2021,0,0.471591,0,0.127079,0,0.06196,0,0.089913,1
50492,2021,0,0.618226,1,0.097463,0,0.059419,0,0.01566,0
50496,2021,0,0.415542,0,0.079878,0,0.064169,0,0.000151,0
50498,2021,0,0.27726,0,0.107344,0,0.025735,0,0.004685,0
50503,2021,0,0.62299,1,0.057095,0,0.010016,0,0.000922,0
50506,2021,0,0.493749,0,0.034027,0,0.012136,0,0.003668,0
50510,2021,0,0.55076,1,0.204944,0,0.170642,0,0.000561,0
50512,2021,0,0.498892,0,0.149754,0,0.136067,0,0.000804,0
50515,2021,0,0.06799,0,0.072857,0,0.007267,0,0.000426,0
50516,2021,0,0.295951,0,0.341282,0,0.152687,0,0.063464,1
50517,2021,0,0.448946,0,0.250945,0,0.163529,0,0.032326,0
50523,2021,0,0.462383,0,0.144901,0,0.134364,0,0.037226,1
50526,2021,0,0.180246,0,0.228556,0,0.015393,0,0.004662,0
50528,2021,0,0.375047,0,0.061715,0,0.028395,0,1.7e-05,0
50534,2021,0,0.184285,0,0.037963,0,0.006577,0,0.00053,0
50537,2021,0,0.06032,0,0.054867,0,0.005494,0,0.000464,0
50541,2021,0,0.126832,0,0.063329,0,0.015198,0,0.007827,0
50543,2021,0,3e-06,0,0.089983,0,0.003626,0,0.002652,0
50546,2021,0,0.44633,0,0.054443,0,0.004889,0,0.00212,0
50549,2021,0,0.267109,0,0.013874,0,0.005537,0,9.1e-05,0
50551,2021,0,0.240813,0,0.073937,0,0.01365,0,0.000135,0
50557,2021,0,0.443539,0,0.157664,0,0.095194,0,0.001716,0
50561,2021,0,0.076705,0,0.07596,0,0.004578,0,3.6e-05,0
50567,2021,0,0.543514,1,0.149021,0,0.043379,0,0.032406,0
50568,2021,0,0.058686,0,0.127208,0,0.043477,0,0.000129,0
50570,2021,0,0.537542,1,0.096592,0,0.117464,0,0.012721,0
50573,2021,0,0.799874,1,0.351376,0,0.019689,0,0.010933,0
50580,2021,0,0.035849,0,0.207407,0,0.016325,0,5.5e-05,0
50581,2021,0,0.219594,0,0.067527,0,0.015646,0,0.000171,0
50586,2021,0,0.021616,0,0.120905,0,0.024303,0,3.6e-05,0
50588,2021,0,0.386371,0,0.14926,0,0.128415,0,0.022182,0
50589,2021,0,0.233015,0,0.091628,0,0.00677,0,0.001945,0
50590,2021,0,0.425646,0,0.096868,0,0.036558,0,0.017862,0
50597,2021,0,0.178404,0,0.09063,0,0.058739,0,5.4e-05,0
50599,2021,0,0.956909,1,0.304312,0,0.188281,0,0.004358,0
50603,2021,0,0.274464,0,0.075157,0,0.015129,0,0.030478,0
50604,2021,0,0.272411,0,0.057384,0,0.014611,0,0.002895,0
50608,2021,0,0.31675,0,0.200931,0,0.043175,0,0.005676,0
50609,2021,0,0.167476,0,0.096826,0,0.003611,0,0.000273,0
50624,2021,0,0.422167,0,0.269972,0,0.116751,0,0.001207,0
50625,2021,0,0.819864,1,0.705384,1,0.196583,0,0.004214,0
50633,2021,0,0.245495,0,0.025837,0,0.010905,0,0.000918,0
50636,2021,0,0.573183,1,0.153425,0,0.051105,0,5e-05,0
50641,2021,0,0.228999,0,0.072602,0,0.008203,0,0.023024,0
50660,2021,0,0.104841,0,0.141673,0,0.033056,0,9e-06,0
50663,2021,0,0.022272,0,0.04845,0,0.002524,0,7.3e-05,0
50668,2021,0,0.043786,0,0.034892,0,0.002799,0,2e-06,0
50674,2021,0,0.182933,0,0.071825,0,0.011169,0,0.001817,0
50677,2021,0,0.104351,0,0.062709,0,0.003517,0,0.000202,0
50678,2021,0,0.383032,0,0.034874,0,0.012532,0,0.000404,0
50684,2021,0,0.648495,1,0.072007,0,0.027824,0,0.001288,0
50686,2021,0,0.119709,0,0.071081,0,0.003637,0,0.002098,0
50689,2021,0,0.370138,0,0.031537,0,0.013485,0,0.015538,0
50690,2021,0,0.336721,0,0.10477,0,0.01786,0,0.010019,0
50696,2021,0,0.654782,1,0.302883,0,0.253872,0,0.002396,0
50697,2021,0,0.359826,0,0.197331,0,0.038449,0,0.06737,1
50701,2021,0,0.330457,0,0.003828,0,0.002749,0,0.002335,0
50704,2021,0,0.316995,0,0.079166,0,0.01878,0,3e-06,0
50708,2021,0,0.389775,0,0.293056,0,0.028379,0,1.3e-05,0
50709,2021,0,0.284259,0,0.057588,0,0.009007,0,0.0002,0
50710,2021,0,0.299535,0,0.074128,0,0.01818,0,0.004189,0
50714,2021,0,0.582476,1,0.21715,0,0.021696,0,0.000572,0
50717,2021,0,0.305621,0,0.110724,0,0.029767,0,0.000228,0
50723,2021,0,0.458291,0,0.126974,0,0.029813,0,0.000203,0
50724,2021,0,0.085537,0,0.104568,0,0.044386,0,0.000253,0
50726,2021,0,0.522288,1,0.313383,0,0.211808,0,0.055821,1
50735,2021,0,0.291991,0,0.218319,0,0.396109,0,0.004963,0
50736,2021,0,0.217039,0,0.131356,0,0.006838,0,6.5e-05,0
50737,2021,0,0.468938,0,0.129535,0,0.060383,0,0.000906,0
50738,2021,0,0.23591,0,0.14435,0,0.032236,0,0.000225,0
50739,2021,0,0.127204,0,0.100935,0,0.026913,0,2.2e-05,0
50740,2021,0,0.281119,0,0.159561,0,0.095285,0,0.058205,1
50742,2021,0,0.004892,0,0.088706,0,0.014635,0,1.7e-05,0
50744,2021,0,0.013017,0,0.11715,0,0.011291,0,1.3e-05,0
50745,2021,0,0.320978,0,0.115367,0,0.11174,0,0.00423,0
50746,2021,0,0.26537,0,0.119027,0,0.069084,0,0.004406,0
50747,2021,0,0.237827,0,0.146525,0,0.038984,0,0.059049,1
50748,2021,0,0.098071,0,0.060206,0,0.008159,0,0.000862,0
50755,2021,0,0.207899,0,0.091437,0,0.048842,0,0.073155,1
50757,2021,0,0.066436,0,0.134319,0,0.111053,0,0.00267,0
50758,2021,0,0.012902,0,0.070644,0,0.008431,0,7e-06,0
50760,2021,0,0.164199,0,0.052167,0,0.014445,0,0.008253,0
50761,2021,0,0.607442,1,0.124789,0,0.038184,0,0.000593,0
50763,2021,0,0.158614,0,0.065594,0,0.020798,0,0.001089,0
50764,2021,0,0.400717,0,0.222152,0,0.085352,0,0.005228,0
50765,2021,0,0.619873,1,0.186761,0,0.026826,0,0.002332,0
50766,2021,0,0.609506,1,0.387918,0,0.08376,0,0.025132,0
50767,2021,0,0.364999,0,0.043208,0,0.016881,0,0.009176,0
50769,2021,0,0.000107,0,0.049366,0,0.001191,0,0.003565,0
50770,2021,0,0.453834,0,0.105933,0,0.030113,0,5.6e-05,0
50771,2021,0,0.456514,0,0.0622,0,0.040356,0,0.031422,0
50772,2021,0,0.02987,0,0.079411,0,0.005398,0,0.000137,0
50775,2021,0,0.396268,0,0.018145,0,0.012846,0,0.000251,0
50776,2021,0,0.166279,0,0.126107,0,0.057501,0,0.001762,0
50777,2021,0,0.36747,0,0.076876,0,0.044115,0,0.003938,0
50778,2021,0,0.17072,0,0.057804,0,0.00694,0,0.003583,0
50779,2021,0,0.463107,0,0.104274,0,0.267669,0,0.001295,0
50780,2021,0,0.018431,0,0.027331,0,0.001427,0,4.3e-05,0
50782,2021,0,0.596981,1,0.084828,0,0.007555,0,9e-06,0
50783,2021,0,0.575453,1,0.296473,0,0.221671,0,0.09222,1
50784,2021,1,0.327728,0,0.10186,0,0.045684,0,0.044986,1
50785,2021,0,0.215793,0,0.045861,0,0.012756,0,0.000414,0
50849,2021,0,0.09759,0,0.057759,0,0.026568,0,0.000789,0
51300,2021,0,0.586922,1,0.16168,0,0.021171,0,0.001138,0
51301,2021,0,0.224105,0,0.183906,0,0.033923,0,0.003498,0
51302,2021,0,0.43631,0,0.194418,0,0.059721,0,0.021648,0
51303,2021,0,0.774788,1,0.280043,0,0.082125,0,0.473147,1
51304,2021,0,0.615505,1,0.205259,0,0.261256,0,0.010629,0
51305,2021,0,0.507363,1,0.218478,0,0.058775,0,0.000257,0
51306,2021,0,0.594015,1,0.172833,0,0.054374,0,0.011095,0
51307,2021,0,0.290188,0,0.164255,0,0.012211,0,0.000465,0
51308,2021,0,0.417539,0,0.128724,0,0.021633,0,0.003968,0
51309,2021,0,0.44973,0,0.119303,0,0.077246,0,0.087733,1
51310,2021,0,0.378325,0,0.221482,0,0.057774,0,2.8e-05,0
51311,2021,0,0.420022,0,0.186531,0,0.075009,0,0.005411,0
51312,2021,0,0.596008,1,0.24646,0,0.070607,0,0.00043,0
51314,2021,0,0.505106,1,0.248826,0,0.410519,0,0.000648,0
51315,2021,0,0.604659,1,0.186284,0,0.037478,0,0.000422,0
51316,2021,0,0.789511,1,0.152364,0,0.031307,0,0.009015,0
51317,2021,0,0.498031,0,0.297516,0,0.073248,0,0.036784,1
51318,2021,0,0.467311,0,0.083079,0,0.02705,0,0.217103,1
51319,2021,0,0.365646,0,0.19679,0,0.016078,0,0.000207,0
51320,2021,0,0.367841,0,0.144107,0,0.020636,0,0.023638,0
51321,2021,0,0.449515,0,0.31203,0,0.169165,0,0.004274,0
51323,2021,0,0.370399,0,0.255258,0,0.09295,0,0.000705,0
51324,2021,0,0.653124,1,0.266889,0,0.018632,0,8e-06,0
51325,2021,0,0.576765,1,0.117968,0,0.006886,0,0.004957,0
51326,2021,0,0.627693,1,0.278322,0,0.075944,0,0.010456,0
51327,2021,0,0.573675,1,0.213697,0,0.041112,0,0.060298,1
51328,2021,0,0.670317,1,0.402724,0,0.301835,0,0.02687,0
51329,2021,0,0.49739,0,0.113198,0,0.022749,0,0.001077,0
51330,2021,0,0.497983,0,0.242434,0,0.041882,0,0.000788,0
51331,2021,0,0.362109,0,0.196346,0,0.05052,0,0.001698,0
51332,2021,0,0.439796,0,0.304279,0,0.065851,0,0.000175,0
51333,2021,0,0.442447,0,0.396938,0,0.398657,0,0.002603,0
51334,2021,0,0.462813,0,0.126661,0,0.030043,0,0.006588,0
51335,2021,0,0.454373,0,0.24082,0,0.012641,0,0.000669,0
51336,2021,0,0.432491,0,0.238235,0,0.029212,0,0.000701,0
51337,2021,0,0.500819,1,0.277325,0,0.212524,0,0.00065,0
51990,2021,0,0.108251,0,0.001439,0,0.001269,0,0.000894,0
51991,2021,0,0.083525,0,0.017026,0,0.002322,0,0.000234,0
51993,2021,0,0.083896,0,0.006917,0,0.000766,0,0.000325,0
52031,2021,0,0.041798,0,0.01817,0,0.006577,0,0.000468,0
52032,2021,0,0.031685,0,0.000565,0,0.003508,0,3.6e-05,0
52033,2021,0,0.026282,0,0.000372,0,0.000473,0,3e-06,0
52034,2021,0,0.051264,0,0.002174,0,0.004209,0,0.000538,0
52035,2021,0,0.03409,0,0.000416,0,0.001326,0,0.000217,0
52036,2021,0,0.040105,0,0.002897,0,0.003086,0,5.8e-05,0
52037,2021,0,0.033632,0,0.001046,0,0.00142,0,3.1e-05,0
52038,2021,0,0.037857,0,0.021916,0,0.004367,0,0.000305,0
52039,2021,0,0.023512,0,0.001189,0,0.000789,0,1.2e-05,0
52043,2021,0,0.048334,0,0.001925,0,0.000941,0,0.000889,0
52044,2021,0,0.041365,0,0.001377,0,0.00336,0,0.000398,0
52045,2021,0,0.036197,0,0.00128,0,0.002313,0,0.000166,0
52046,2021,0,0.051193,0,0.008679,0,0.007105,0,0.000639,0
52047,2021,0,0.030274,0,4.3e-05,0,0.000546,0,4e-06,0
52049,2021,0,0.036095,0,0.013633,0,0.001887,0,4.8e-05,0
52050,2021,0,0.037701,0,0.00713,0,0.002691,0,7.1e-05,0
52052,2021,0,0.052281,0,0.001215,0,0.001196,0,5.1e-05,0
52054,2021,0,0.027838,0,0.012586,0,0.002862,0,1.2e-05,0
52055,2021,0,0.026263,0,0.035497,0,0.008048,0,5e-05,0
52057,2021,0,0.067804,0,0.002935,0,0.002292,0,0.00013,0
53031,2021,0,0.029244,0,0.009524,0,0.004287,0,1.6e-05,0
53032,2021,0,0.031869,0,0.0,0,0.000956,0,1.4e-05,0
53034,2021,0,0.000112,0,0.000522,0,0.000716,0,2.5e-05,0
53037,2021,0,0.03855,0,0.008059,0,0.001155,0,8e-06,0
53039,2021,0,0.024915,0,0.012364,0,0.006846,0,8.3e-05,0
53040,2021,0,0.03406,0,0.002004,0,0.009548,0,1.4e-05,0
53041,2021,0,0.039958,0,0.001827,0,0.002792,0,1.6e-05,0
53042,2021,0,0.000102,0,0.001647,0,0.003389,0,3.8e-05,0
53043,2021,0,0.000214,0,0.027595,0,0.002469,0,6.1e-05,0
53300,2021,0,0.783536,1,0.769617,1,0.758125,1,0.035254,1
53301,2021,0,0.839704,1,0.716544,1,0.787446,1,0.266019,1
53302,2021,0,0.85204,1,0.402765,0,0.671696,1,0.333587,1
53303,2021,1,0.726325,1,0.829892,1,0.925101,1,0.244308,1
53304,2021,0,0.786747,1,0.615978,1,0.375519,0,0.04976,1
53305,2021,0,0.5628,1,0.254529,0,0.278898,0,0.009526,0
53306,2021,0,0.752783,1,0.182751,0,0.085897,0,0.000436,0
53308,2021,0,0.524998,1,0.006062,0,0.001374,0,0.000465,0
53309,2021,0,0.712689,1,0.060263,0,0.021662,0,0.007282,0
54009,2021,0,0.502812,1,0.018291,0,0.003321,0,7.7e-05,0
54028,2021,0,0.320367,0,0.158425,0,0.041282,0,0.001037,0
54032,2021,0,0.145309,0,0.009866,0,0.001541,0,3.4e-05,0
54053,2021,0,0.211491,0,0.004213,0,0.002388,0,0.000369,0
54055,2021,0,0.221787,0,0.039225,0,0.036795,0,0.000571,0
54069,2021,0,0.249751,0,0.041813,0,0.036773,0,0.002984,0
54074,2021,0,0.242361,0,0.031243,0,0.005385,0,0.008039,0
54075,2021,0,0.290808,0,0.162868,0,0.095591,0,0.002391,0
54077,2021,0,0.184045,0,0.039694,0,0.023196,0,0.001142,0
54078,2021,0,0.197768,0,0.037712,0,0.052704,0,0.014303,0
54087,2021,0,0.173685,0,0.010455,0,0.000893,0,0.000195,0
54089,2021,0,0.004336,0,0.124344,0,0.071493,0,0.003421,0
54093,2021,0,0.058365,0,0.055302,0,0.008439,0,0.000168,0
54095,2021,0,0.194049,0,0.04304,0,0.021686,0,0.007684,0
54096,2021,0,0.330768,0,0.183822,0,0.162442,0,0.004832,0
54104,2021,0,0.258008,0,0.00412,0,0.001225,0,0.000257,0
54110,2021,0,0.197501,0,0.00434,0,0.002314,0,0.000296,0
54111,2021,0,0.162112,0,0.012242,0,0.004109,0,0.000712,0
54122,2021,0,0.590848,1,0.027662,0,0.003539,0,0.000553,0
54123,2021,0,0.371937,0,0.072107,0,0.043494,0,0.097219,1
54124,2021,0,0.005921,0,0.061171,0,0.008145,0,0.000121,0
54125,2021,0,0.001698,0,0.106424,0,0.013152,0,3.2e-05,0
54130,2021,0,0.115764,0,0.002779,0,0.001514,0,0.000124,0
54131,2021,0,0.38605,0,0.087719,0,0.114896,0,0.001031,0
54133,2021,0,0.317354,0,0.04119,0,0.001924,0,0.000501,0
54135,2021,0,0.000159,0,0.0,0,0.001028,0,6.9e-05,0
54144,2021,0,0.619179,1,0.094214,0,0.015207,0,0.000245,0
54145,2021,0,0.349332,0,0.041142,0,0.016772,0,0.002549,0
54146,2021,0,0.001583,0,0.060985,0,0.028779,0,0.000361,0
54147,2021,0,0.004509,0,0.058265,0,0.002747,0,0.058574,1
54148,2021,0,0.543357,1,0.387518,0,0.272697,0,0.096266,1
54151,2021,0,0.260328,0,0.029635,0,0.015918,0,0.000788,0
54152,2021,0,0.001187,0,0.045127,0,0.011935,0,0.000418,0
54153,2021,0,0.115919,0,0.046876,0,0.026593,0,0.013316,0
54154,2021,0,0.156899,0,0.023521,0,0.010332,0,0.000127,0
54155,2021,0,0.178133,0,0.01962,0,0.008456,0,0.004516,0
54156,2021,0,0.077379,0,0.03181,0,0.001734,0,9.1e-05,0
54157,2021,0,0.286423,0,0.043356,0,0.09754,0,0.008694,0
60001,2021,0,0.422918,0,0.152383,0,0.143404,0,0.035144,1
60003,2021,0,0.170158,0,0.178712,0,0.041104,0,0.002529,0
60004,2021,0,0.253715,0,0.513911,1,0.642986,1,0.157134,1
60006,2021,1,0.449664,0,0.670133,1,0.779656,1,0.276418,1
60008,2021,0,0.572613,1,0.553006,1,0.433164,0,0.053165,1
60009,2021,0,0.360215,0,0.082443,0,0.036206,0,0.141226,1
60010,2021,0,0.277324,0,0.153219,0,0.030085,0,0.008488,0
60011,2021,0,0.905014,1,0.617533,1,0.480933,0,0.000524,0
60012,2021,0,0.534697,1,0.07972,0,0.005867,0,0.000259,0
60013,2021,0,0.453897,0,0.106085,0,0.11843,0,0.020254,0
